"FEATUREID","Latitude","Longitude"
15568123,43.028233,-79.0026
15567733,43.016738,-78.995528
15568789,42.997069,-78.998172
15569939,42.993128,-79.002226
15567835,43.005813,-78.996401
15568095,43.010854,-79.002251
15568823,42.987657,-78.989032
15568845,42.984145,-78.997296
15569801,42.96528,-78.926561
15568949,42.965984,-78.923905
15569873,42.96986,-78.923322
15569805,42.968653,-78.914323
15569135,42.930775,-78.886628
15569815,42.92853,-78.898931
15569817,42.928846,-78.899777
15569813,42.934079,-78.860085
15569157,42.923347,-78.759134
15567223,43.110664,-78.73907
15567175,43.15913,-78.705934
15567913,43.124712,-78.443092
15567149,43.107789,-78.44626
15567937,43.076435,-78.739993
15567049,43.163957,-78.990911
15567087,43.14186,-78.746896
15567101,43.130784,-78.736275
15567059,43.151823,-78.806977
15567165,43.138176,-78.774392
15567093,43.133204,-78.628503
15567135,43.131128,-78.720018
15567529,43.045757,-78.656667
15567557,43.041014,-78.674762
15567481,43.071226,-78.710817
15567071,43.14414,-78.613221
15567295,43.09922,-78.785591
15567375,43.089535,-78.793574
15567069,43.15417,-78.678068
15567207,43.104667,-78.488666
15567099,43.13127,-78.768641
15571625,43.135912,-78.766464
15567935,43.067943,-78.493392
15567449,43.060663,-78.493249
15567947,43.040033,-78.487777
15571633,42.999543,-78.258584
15567959,43.005107,-78.251437
15569715,42.992447,-78.263654
15567483,43.061102,-78.809858
15567507,43.056006,-78.807546
15567993,43.059654,-78.917878
15567987,43.062101,-78.940161
15567997,43.06166,-78.888346
15567983,43.066739,-78.956928
15568011,43.016642,-78.897984
15568107,43.201797,-79.041459
15568143,43.207898,-79.05851
15568147,43.252985,-79.056033
15568109,43.178413,-79.051868
15568135,43.164892,-79.055778
15568145,43.237035,-79.053022
15568141,43.188201,-79.048396
15569803,42.967319,-78.937503
15571657,42.964033,-78.934555
15569799,42.970472,-78.944636
15569797,42.97736,-78.935429
15567989,43.067881,-78.99421
15568113,43.072108,-79.011714
15571665,43.06687,-78.980504
15568015,43.007094,-78.924061
15569791,42.990845,-78.94563
15569727,42.970994,-78.760973
15567821,43.009146,-78.772146
15567535,43.052815,-78.819167
15567359,43.083972,-78.726634
15567047,43.162871,-78.969102
15567045,43.165373,-78.944144
15567915,43.113886,-78.760904
15567909,43.133517,-78.75133
15567053,43.156373,-78.814537
15567057,43.152423,-78.767646
15567137,43.132592,-78.701362
15567077,43.140447,-78.636548
15567073,43.143611,-78.705567
15567751,43.004565,-78.531036
15567669,43.021673,-78.634624
15567609,43.035139,-78.639078
15567979,43.02925,-78.638261
15568019,43.028849,-78.639366
15567615,43.032698,-78.674438
15567499,43.057659,-78.728716
15567563,43.035656,-78.45917
15567515,43.052684,-78.485956
15567225,43.10165,-78.484843
15567211,43.104689,-78.484023
15567973,43.102071,-78.482337
15567103,43.128758,-78.610058
15567107,43.125259,-78.607044
15567089,43.143862,-78.626262
15567463,43.074532,-78.803911
30833938,42.943856,-78.199828
15568129,43.044065,-79.005145
15568121,43.058137,-78.99307
30833944,43.00461,-79.493056
15569905,42.929383,-78.91233
15569903,42.940053,-78.909208
15569907,42.935296,-78.909005
166764152,42.911796,-78.899472
166764151,42.922951,-78.896286
15569829,42.828675,-78.25825
15569825,42.830083,-78.255918
15569823,42.831041,-78.260626
15569841,42.780054,-78.224673
15569839,42.794888,-78.227834
15569837,42.788956,-78.221032
15569847,42.662593,-78.28338
15569845,42.664938,-78.284303
15569843,42.66069,-78.273873
30833948,42.866893,-78.354858
30833950,42.862564,-78.360246
30833952,42.863713,-78.358425
30833954,42.863865,-78.361992
30833956,42.865516,-78.363845
166764153,43.024157,-78.879185
166764154,43.02156,-78.885694
15567685,43.022032,-78.879217
15568007,43.042653,-78.873866
904120015,43.115455,-78.737747
904120017,43.118671,-79.069842
904120018,43.085986,-79.060442
904120016,43.083752,-79.054091
904120024,43.033158,-78.828327
904120026,43.094247,-78.720676
904120025,43.091116,-78.711749
15559991,43.268304,-78.950013
15559793,43.283719,-78.957541
15561399,43.284196,-78.956106
15561045,43.244287,-78.956258
15559787,43.290512,-78.871627
15561221,43.303002,-78.861666
15561425,43.310292,-78.853916
15559885,43.27714,-78.888782
15559969,43.265466,-78.901067
15559979,43.263622,-78.913769
15561043,43.253828,-78.931452
15561191,43.337507,-78.71644
15559539,43.333538,-78.709525
15561415,43.335542,-78.7199
15559545,43.333037,-78.714971
15559551,43.331736,-78.716751
15559557,43.330784,-78.714139
15559573,43.32887,-78.715823
15559605,43.323016,-78.718461
15559611,43.320084,-78.714787
15559629,43.314798,-78.713152
15559739,43.291826,-78.713932
15561203,43.301709,-78.71334
15559749,43.290514,-78.71486
15559765,43.288125,-78.716652
15559805,43.28262,-78.712092
15559925,43.27179,-78.70322
15559933,43.262325,-78.702424
15559977,43.257202,-78.702767
15561021,43.248299,-78.706346
15560045,43.239883,-78.704194
15560127,43.231057,-78.694707
15560209,43.223843,-78.699672
15560337,43.206202,-78.679408
15560265,43.2167,-78.660957
15560229,43.22382,-78.645584
15560177,43.2253,-78.635301
15560151,43.226067,-78.629982
15560141,43.226761,-78.628513
15560147,43.226879,-78.625131
15560117,43.22689,-78.618804
15560105,43.231248,-78.609412
15560073,43.236203,-78.592634
15560089,43.233409,-78.563257
15560109,43.230232,-78.550124
15560149,43.226956,-78.553948
15560197,43.223605,-78.563215
15560201,43.219615,-78.564233
15560207,43.219294,-78.56688
15560449,43.191347,-78.557987
15560353,43.200699,-78.555532
15560277,43.209002,-78.569875
15561243,43.184354,-78.571945
15561235,43.199249,-78.559672
15560293,43.2084,-78.565977
15561233,43.206505,-78.5653
15560343,43.203506,-78.562211
15560489,43.18702,-78.583464
15561231,43.208993,-78.568468
15561237,43.198996,-78.561762
15560559,43.179392,-78.594627
15560513,43.183507,-78.586884
15560583,43.172512,-78.603246
15560603,43.168264,-78.601078
15560667,43.160042,-78.582773
15560673,43.156313,-78.547724
15560911,43.370685,-78.263514
15559379,43.369317,-78.25846
15559383,43.368133,-78.259275
15559439,43.357511,-78.273917
15559457,43.3444,-78.31347
15559481,43.341451,-78.334365
15559477,43.338864,-78.345134
15559473,43.338522,-78.35231
15559503,43.336439,-78.357964
15559499,43.335525,-78.362325
15559561,43.329641,-78.381777
15559575,43.323115,-78.391393
15559577,43.322699,-78.395758
15559587,43.321331,-78.400252
15559639,43.312453,-78.402946
15559647,43.306121,-78.407754
15559683,43.30213,-78.431084
15559679,43.298069,-78.448847
15559707,43.294868,-78.454969
15559735,43.276143,-78.467096
15559791,43.269486,-78.505873
15559919,43.261017,-78.516413
15559935,43.259115,-78.523414
15561007,43.249274,-78.523154
15560033,43.236593,-78.516676
15560043,43.238955,-78.523542
15560103,43.231993,-78.522873
15560237,43.218988,-78.51466
15560407,43.202054,-78.510825
15560611,43.179308,-78.524388
15559951,43.268575,-78.454515
15561003,43.246902,-78.455939
15560075,43.23143,-78.46226
15560245,43.220266,-78.476781
15561239,43.188139,-78.460148
15560619,43.173272,-78.484745
15560429,43.19603,-78.486335
15561099,43.160292,-78.50113
15560663,43.15783,-78.509101
15560697,43.151696,-78.517895
15559687,43.291122,-78.315126
15559697,43.29292,-78.327113
15559777,43.281904,-78.326212
15559809,43.272218,-78.334154
15559821,43.269639,-78.33885
15559823,43.267783,-78.34136
15559825,43.269861,-78.348437
15559797,43.271917,-78.35747
15559811,43.271758,-78.364926
15559835,43.267582,-78.366078
15559843,43.267422,-78.374674
15559887,43.264257,-78.388739
15559921,43.258607,-78.395488
15560993,43.250553,-78.395286
15560019,43.241485,-78.39505
15560121,43.220494,-78.386724
15560363,43.206571,-78.381184
15560373,43.194955,-78.394477
15560385,43.193185,-78.391254
15561121,43.135237,-78.35759
15560629,43.180539,-78.374936
15560647,43.157252,-78.40761
15561141,43.112288,-78.310782
15560783,43.108745,-78.28021
15561157,43.101787,-78.257579
15560791,43.088044,-78.255601
15560805,43.083597,-78.267455
15560839,43.054404,-78.298442
15560781,43.109645,-78.27753
15561123,43.117163,-78.257195
904130048,43.151139,-78.207982
904130049,43.124317,-78.159601
15560529,43.181159,-78.167685
15561177,43.350013,-78.187041
15559413,43.351839,-78.179599
15559421,43.350727,-78.157733
15559447,43.347679,-78.134014
15559495,43.334791,-78.142936
15559927,43.289481,-78.198852
15559387,43.358456,-78.027386
15559407,43.354695,-78.017594
15559427,43.345048,-78.030027
15559459,43.334149,-78.037839
15559461,43.33391,-78.04906
15559657,43.302411,-78.076386
15558035,43.339849,-77.908383
15558029,43.341517,-77.906323
15558039,43.340124,-77.91326
15558043,43.338463,-77.919803
15558047,43.333963,-77.923151
15558051,43.334725,-77.929805
15558053,43.332033,-77.933024
15558063,43.329704,-77.938735
15558067,43.3285,-77.943515
15558097,43.319265,-77.945049
15558103,43.312146,-77.954611
15558117,43.307702,-77.953475
15558131,43.294931,-77.980692
15559635,43.281591,-78.009216
15559625,43.298059,-78.00554
15559633,43.297848,-78.006782
15559659,43.288638,-78.015875
15559685,43.288051,-78.035772
15559703,43.283737,-78.048499
15559727,43.279383,-78.04466
15559731,43.278876,-78.050657
15559751,43.275853,-78.050724
15559757,43.272356,-78.048725
15559759,43.273905,-78.055994
15559803,43.26733,-78.076235
15559819,43.259863,-78.096931
15559833,43.253172,-78.116533
15560965,43.250065,-78.156351
15559957,43.240897,-78.186472
15559967,43.243446,-78.18381
15560017,43.238707,-78.176634
15560025,43.231731,-78.174298
15560029,43.231506,-78.179913
15560057,43.225978,-78.18381
15561081,43.203052,-78.168086
15558697,43.307752,-77.757344
15558123,43.305719,-77.779003
15558699,43.306417,-77.764589
15558127,43.302019,-77.822826
15558141,43.298186,-77.85043
15558161,43.286746,-77.870387
15558173,43.28025,-77.8979
15558187,43.276035,-77.914612
15558225,43.264322,-77.950671
15558255,43.25409,-77.962282
15563741,43.301621,-77.751425
15558707,43.305655,-77.739429
15558133,43.29997,-77.764095
15558709,43.301365,-77.76281
15558135,43.293838,-77.768044
15558165,43.288271,-77.786138
15558167,43.284569,-77.805137
15558171,43.280807,-77.830633
15558265,43.262733,-77.893763
15558599,43.242655,-77.917785
15558649,43.22067,-77.920134
15558831,43.207621,-77.922027
15558351,43.208565,-77.927207
15558411,43.195832,-77.949148
15558359,43.203755,-77.936129
15558205,43.276597,-77.817862
15558615,43.256488,-77.829818
15558277,43.248755,-77.835337
15558289,43.239577,-77.838426
15558325,43.227951,-77.853832
15558365,43.207206,-77.851123
15558431,43.191023,-77.857718
15558391,43.199745,-77.859947
15558441,43.190243,-77.864213
15558481,43.180094,-77.889724
15558675,43.167507,-77.910739
15558805,43.309062,-77.723766
15558695,43.304924,-77.718479
15558585,43.29928,-77.723138
15558705,43.296539,-77.729767
15558587,43.285731,-77.756151
15558711,43.297518,-77.73856
15558145,43.296116,-77.731625
15558617,43.264202,-77.789875
15558323,43.233366,-77.827225
15558413,43.195439,-77.822913
15558379,43.206725,-77.828227
15558445,43.189865,-77.815796
15558159,43.291078,-77.675554
15558163,43.286136,-77.705858
15558725,43.284229,-77.710019
15558181,43.281473,-77.724799
15558589,43.273613,-77.748817
15558227,43.262182,-77.770537
15558257,43.255761,-77.786393
15558369,43.20638,-77.807788
15558621,43.226091,-77.801767
15558653,43.244121,-77.753538
15558361,43.211025,-77.773713
15558439,43.190023,-77.797118
15558425,43.198345,-77.79389
15558669,43.172562,-77.794265
15558737,43.271447,-77.652391
15558243,43.260601,-77.660371
15558249,43.259261,-77.673566
15558271,43.256113,-77.682776
15558633,43.24983,-77.692754
15558435,43.208006,-77.708584
15558437,43.193603,-77.713319
15558671,43.173373,-77.731698
15558639,43.239647,-77.672418
15558381,43.197807,-77.679236
15558345,43.215838,-77.661761
15559971,43.252094,-78.536474
15559973,43.247302,-78.554602
15561013,43.246437,-78.563439
15558019,43.353373,-77.931976
15558091,43.319759,-77.89023
15558095,43.313886,-77.927616
15558465,43.180795,-77.919605
15558487,43.167981,-77.967651
904130055,43.166834,-77.946551
904130043,43.177342,-77.940909
904130056,43.164964,-77.957774
15558655,43.213076,-77.754973
15558627,43.234232,-77.734963
15558829,43.149617,-77.686436
15561467,43.176536,-79.004857
15560939,43.283871,-78.596041
15560975,43.241017,-78.272076
15560503,43.191408,-78.99368
15560515,43.190248,-78.995124
15560519,43.189685,-78.998206
15560511,43.195564,-78.941246
15560533,43.192136,-78.962741
15560591,43.180446,-78.996639
15560609,43.178019,-78.994402
15560613,43.177495,-78.986009
15560389,43.205849,-78.453317
904130064,43.215919,-78.440654
904130065,43.215829,-78.442616
904130067,43.218269,-78.44395
15560645,43.158796,-78.410921
15560725,43.152231,-78.417221
904130050,43.127726,-78.418017
904130051,43.108116,-78.437107
15560493,43.174197,-78.075717
15561145,43.104211,-78.435944
15561147,43.101312,-78.425656
15560831,43.043915,-78.247927
15558253,43.26527,-77.637107
15558641,43.241068,-77.655869
15558643,43.238434,-77.640215
15558293,43.242265,-77.702312
15558319,43.228008,-77.70887
15558321,43.222634,-77.703719
15558459,43.174988,-77.699497
15558635,43.240543,-77.687765
15558637,43.228083,-77.683038
15558371,43.214095,-77.675031
15558183,43.282364,-77.683155
15558733,43.274851,-77.706506
15558203,43.274927,-77.692694
15558233,43.265903,-77.695819
15558261,43.259145,-77.707008
15558269,43.252326,-77.716948
15558625,43.249659,-77.730731
15558305,43.236393,-77.746049
15558217,43.269925,-77.667867
15558235,43.260089,-77.690006
15558231,43.265401,-77.679805
15558193,43.277095,-77.66434
15558201,43.272897,-77.678617
15558731,43.275754,-77.680911
15558195,43.27889,-77.677383
15558263,43.260635,-77.720516
15558221,43.270009,-77.701532
15558629,43.239898,-77.717808
15558453,43.186785,-77.763531
15558661,43.206095,-77.749609
15558471,43.17607,-77.761842
15558473,43.174359,-77.772091
15558457,43.182501,-77.772082
15558455,43.183588,-77.765115
15558419,43.207396,-77.730818
15558429,43.193618,-77.747634
15558665,43.186339,-77.752229
15558663,43.198331,-77.748052
15558753,43.195668,-77.753595
15558631,43.254397,-77.700352
15558619,43.250569,-77.803398
15558623,43.250361,-77.778112
15558309,43.227869,-77.789279
15558313,43.228247,-77.779826
15558251,43.256549,-77.76256
15558367,43.208978,-77.787725
15558667,43.177915,-77.815413
15558475,43.17183,-77.836339
15558423,43.191362,-77.782451
15558393,43.202933,-77.773781
15558149,43.2977,-77.685527
15558747,43.297274,-77.706905
15558175,43.276332,-77.79236
15558353,43.213984,-77.818361
15558301,43.232451,-77.81642
15558137,43.297591,-77.775117
15558151,43.294101,-77.819217
15558139,43.297116,-77.795155
15558157,43.293469,-77.787998
15558311,43.225772,-77.936853
15558597,43.238889,-77.930546
15558327,43.212467,-77.945086
15558307,43.223166,-77.928297
15558387,43.198178,-77.931481
15558223,43.27095,-77.855631
15558229,43.260506,-77.875362
15558237,43.256607,-77.888629
15558605,43.243984,-77.897613
15558651,43.22356,-77.899162
15558349,43.209835,-77.906678
15558409,43.199542,-77.910732
15558603,43.242831,-77.907154
15558315,43.229329,-77.904969
15558333,43.215391,-77.911715
15558399,43.199599,-77.919727
15558363,43.206376,-77.901391
15558607,43.243814,-77.887024
15558347,43.210733,-77.889912
15558343,43.218362,-77.893658
15558247,43.258612,-77.866029
15558609,43.246446,-77.878257
15558215,43.26796,-77.829473
15558245,43.256844,-77.838951
15558219,43.266779,-77.839159
15558611,43.253902,-77.86114
15558659,43.214691,-77.868528
15558385,43.199122,-77.88707
15558739,43.199912,-77.889106
15558395,43.197265,-77.897514
15558417,43.193511,-77.902828
15558449,43.187434,-77.924122
15558287,43.242503,-77.868614
15558299,43.236262,-77.870304
15558339,43.220114,-77.871831
15558291,43.233868,-77.879786
15558331,43.224004,-77.877151
15558433,43.18919,-77.900493
15558389,43.195517,-77.880937
15558375,43.202377,-77.881576
15558613,43.244471,-77.855936
15558259,43.258233,-77.847724
15558493,43.157115,-77.896241
15558483,43.164556,-77.896141
15558477,43.177345,-77.868692
15558491,43.158308,-77.867084
15558485,43.167307,-77.878357
15558469,43.179644,-77.856257
15558403,43.195643,-77.845818
15558461,43.182629,-77.83956
15558329,43.216631,-77.838686
15558303,43.23084,-77.845215
15558279,43.247605,-77.832037
15558239,43.260614,-77.813964
15558211,43.272958,-77.807976
15558155,43.293417,-77.761037
15558749,43.294458,-77.75164
15558121,43.309962,-77.789855
15558125,43.302977,-77.866848
15558169,43.28975,-77.902434
15558177,43.276073,-77.941952
15558113,43.306824,-77.891761
15558129,43.299333,-77.943273
15558119,43.305623,-77.915165
15558147,43.293438,-77.915419
15558143,43.292207,-77.928734
15558199,43.275556,-77.962004
15558241,43.259554,-77.978729
15558267,43.238983,-77.981982
15558593,43.248667,-77.959872
15558207,43.267122,-77.927644
15558595,43.257958,-77.927436
15558295,43.234573,-77.94963
15558647,43.217528,-77.966383
15558357,43.205297,-77.978594
15558421,43.194153,-77.962504
15558645,43.225549,-77.982679
15558341,43.209286,-77.990867
15558355,43.207768,-77.999122
15558335,43.216394,-77.995755
15558383,43.199373,-77.968334
15558337,43.21179,-77.976754
15558317,43.222466,-77.953152
15558191,43.274149,-77.893095
15558153,43.290913,-77.845207
15558055,43.336351,-77.754384
15558741,43.322439,-77.775036
15558083,43.329985,-77.803252
15558085,43.32445,-77.819399
15558107,43.314518,-77.842806
15558087,43.322263,-77.827849
15558111,43.31179,-77.826861
15558089,43.317821,-77.808182
15558581,43.335397,-77.807862
15558077,43.333343,-77.867861
15558079,43.323506,-77.920747
15558069,43.32845,-77.954183
15559627,43.301136,-78.024634
15559745,43.279198,-78.079446
15559709,43.279063,-78.101867
15559689,43.286758,-78.113342
15559801,43.27451,-78.134537
15559691,43.287604,-78.130229
15559705,43.287175,-78.140656
15559755,43.282499,-78.158974
15560967,43.247401,-78.20222
15559807,43.272254,-78.182998
15561193,43.260421,-78.185059
15559867,43.265308,-78.174006
15559827,43.274327,-78.150149
15559763,43.274935,-78.117224
15559761,43.273933,-78.092375
15560053,43.231194,-78.199645
15560065,43.228222,-78.191493
15560193,43.215235,-78.201331
15560087,43.220847,-78.212134
15560113,43.222261,-78.171715
15560021,43.227509,-78.148177
15559965,43.246271,-78.181263
15560961,43.245912,-78.127144
15560957,43.241602,-78.107797
15559891,43.253977,-78.106406
15559881,43.253088,-78.086823
15561189,43.253432,-78.089818
15559877,43.252931,-78.088722
15559871,43.257816,-78.089302
15561251,43.25361,-78.08763
15561197,43.229713,-78.101585
15560955,43.242094,-78.095538
15561057,43.220218,-78.105188
15560953,43.241779,-78.082385
15559873,43.255983,-78.066285
15561257,43.254111,-78.004169
15561249,43.255398,-78.002221
15559859,43.254085,-78.00114
15559839,43.25087,-78.041587
15558591,43.250223,-77.993064
15559861,43.252103,-78.00051
15558285,43.237569,-77.991688
15560035,43.233577,-78.015853
15558283,43.241045,-77.99833
15560163,43.217238,-78.04084
15560241,43.205105,-78.022419
15561073,43.19382,-78.041741
15560945,43.228961,-78.04936
15558273,43.244887,-77.997296
15560263,43.205455,-78.048231
15560255,43.199258,-78.022422
15560377,43.190372,-78.020534
15561087,43.166825,-78.035677
15560397,43.180139,-78.016038
15558377,43.199372,-77.996627
15561067,43.197702,-78.007963
15558373,43.200364,-77.999199
15558401,43.194863,-77.98286
15558397,43.194048,-77.994973
15558443,43.187073,-77.994048
15560049,43.218619,-78.01216
15560027,43.226939,-77.999221
15558297,43.233392,-78.001736
15559729,43.276951,-78.048358
15559699,43.285253,-78.04411
15559741,43.277571,-78.028381
15559631,43.296801,-78.005401
15558179,43.28277,-77.980688
15558185,43.266102,-78.003629
15558213,43.26167,-77.991866
15558101,43.311948,-77.951919
15558065,43.328018,-77.941658
15558049,43.332442,-77.928436
15558041,43.336811,-77.917057
15558033,43.340514,-77.904595
15558021,43.349523,-77.899895
15558027,43.349177,-77.913124
15558013,43.355437,-77.937532
15558017,43.352446,-77.942709
15558025,43.349657,-77.947888
15558031,43.342851,-77.969914
15558023,43.350648,-77.955206
15558057,43.336265,-77.963029
15558115,43.304765,-77.990883
15558109,43.314657,-77.971349
15558061,43.323969,-77.988413
15558059,43.329524,-77.998011
15559479,43.318646,-78.006504
15559535,43.321007,-78.037105
15559581,43.315971,-78.022098
15559619,43.29695,-78.060267
15559623,43.293202,-78.049447
15558071,43.322555,-77.998162
15558015,43.354632,-77.939459
15558743,43.353407,-77.938192
15558745,43.351762,-77.967405
15558011,43.357009,-77.947139
15558009,43.358301,-77.962668
15559431,43.33965,-78.053997
15559527,43.333462,-78.076762
15559537,43.321379,-78.087298
15559673,43.303791,-78.104571
15559441,43.33047,-78.100851
15559601,43.307442,-78.089678
15559615,43.308739,-78.081142
15559529,43.321893,-78.08311
15561179,43.317609,-78.079623
15559599,43.320247,-78.069455
15559603,43.319086,-78.055593
15559409,43.349839,-78.017931
15559417,43.345308,-78.005995
15559455,43.337459,-78.015996
15559389,43.358127,-78.012262
15561277,43.353481,-78.003737
15559391,43.35779,-78.038456
15559403,43.353183,-78.063057
15559419,43.351631,-78.04699
15559393,43.359862,-78.118349
15559385,43.363186,-78.166768
15559665,43.317168,-78.206681
15559895,43.271186,-78.225555
15559875,43.272879,-78.240305
15559463,43.334844,-78.164934
15559533,43.325074,-78.147039
15559723,43.298763,-78.16135
15559609,43.305742,-78.174733
15559475,43.331076,-78.121604
15559491,43.330857,-78.13277
15559513,43.324245,-78.134767
15559519,43.323828,-78.125573
15559521,43.32445,-78.129324
15559493,43.330448,-78.135951
15559681,43.305841,-78.131649
904130062,43.288029,-78.255501
904130063,43.261795,-78.250234
15559865,43.259337,-78.248854
15561263,43.251895,-78.241657
15560971,43.249916,-78.238749
15559907,43.256232,-78.246602
15559917,43.250719,-78.246908
15561199,43.25273,-78.242723
15561017,43.235325,-78.256511
15560139,43.220976,-78.260301
15561061,43.217691,-78.244633
15561063,43.207949,-78.236459
15560333,43.199844,-78.20433
15560259,43.183795,-78.230906
15561051,43.224913,-78.232641
15560233,43.208461,-78.269942
15560453,43.193478,-78.25899
15560351,43.197715,-78.233648
15560013,43.238703,-78.233788
15561281,43.232867,-78.230563
15559863,43.260201,-78.246258
15559909,43.262747,-78.412453
15560997,43.243098,-78.416353
15561283,43.256721,-78.428735
15559911,43.256217,-78.424867
15560995,43.22813,-78.403635
15560031,43.238645,-78.38523
15560463,43.186356,-78.396695
15560507,43.179216,-78.422798
15560485,43.18255,-78.404372
15560577,43.170909,-78.402169
15560567,43.172791,-78.417293
15561131,43.116895,-78.338906
15561245,43.113682,-78.346604
15560787,43.106778,-78.357842
15561153,43.086634,-78.296403
15561143,43.085992,-78.280276
15560809,43.080454,-78.260328
15561163,43.059778,-78.235404
15561165,43.042312,-78.264002
15560813,43.073223,-78.26672
15561247,43.052082,-78.27212
15560827,43.05793,-78.264896
15560841,43.04078,-78.280606
15560823,43.064963,-78.273623
15561313,43.051924,-78.281257
15560825,43.055566,-78.2486
15560835,43.04909,-78.243459
15561315,43.039552,-78.240348
15561161,43.09023,-78.238797
15560815,43.074383,-78.225229
15560803,43.083476,-78.220907
15561111,43.139908,-78.248069
15560627,43.157498,-78.224459
15560661,43.153769,-78.2402
15560625,43.159092,-78.214401
15560605,43.159398,-78.225419
15560585,43.176149,-78.207088
15560587,43.165766,-78.238127
15561133,43.113532,-78.279655
15561307,43.121597,-78.272339
15560769,43.125588,-78.335915
15560383,43.19425,-78.38894
15560991,43.253588,-78.386018
15560989,43.238356,-78.365477
15560039,43.232384,-78.340758
15560987,43.249148,-78.352998
15560059,43.230487,-78.329067
15560239,43.216082,-78.321202
15560247,43.209206,-78.326992
15561091,43.182889,-78.343098
15560143,43.220863,-78.340302
15560369,43.197954,-78.320332
15560405,43.191535,-78.321424
15560491,43.178865,-78.293897
15560403,43.189923,-78.319069
15560317,43.204137,-78.308115
15560359,43.196514,-78.289254
15560399,43.189294,-78.292786
15560093,43.22179,-78.309446
15560111,43.219053,-78.278842
15560217,43.212658,-78.291569
15559799,43.270213,-78.357648
15560985,43.250428,-78.342654
15560983,43.248849,-78.330696
15560981,43.241487,-78.310227
15559783,43.267664,-78.308674
15559945,43.262889,-78.270983
15560979,43.253019,-78.291382
15559695,43.287792,-78.321055
15559693,43.301539,-78.469188
15559831,43.282253,-78.525623
15559923,43.266668,-78.543176
15559959,43.256623,-78.560562
15561011,43.245614,-78.545606
15561009,43.250814,-78.529363
15560055,43.23762,-78.527076
15560079,43.236247,-78.533996
15560271,43.218205,-78.532948
15561069,43.222569,-78.528159
15560251,43.215943,-78.520696
15560183,43.224421,-78.511262
15560011,43.242659,-78.51192
15561027,43.241624,-78.490353
15560131,43.228785,-78.48737
15560205,43.21661,-78.494277
15561059,43.230951,-78.502577
15560173,43.234984,-78.48181
15559775,43.272714,-78.478091
15561005,43.258607,-78.49477
15559947,43.261122,-78.480556
15561097,43.165842,-78.508884
15561103,43.151006,-78.470379
15560221,43.216408,-78.464065
15560069,43.23507,-78.454065
15559949,43.255578,-78.451856
15560249,43.211225,-78.417804
15560999,43.242312,-78.428951
15561001,43.245689,-78.44557
15560085,43.230506,-78.431653
15560071,43.235733,-78.441533
15560479,43.195076,-78.430124
904130069,43.225656,-78.441862
904130070,43.216076,-78.437388
15560537,43.177431,-78.456832
15561093,43.162721,-78.420028
15560589,43.16721,-78.440729
15560581,43.16276,-78.459954
15560535,43.176882,-78.44115
15560191,43.220578,-78.431115
15559733,43.286732,-78.443753
15559713,43.297055,-78.411166
15559773,43.279005,-78.402338
15559849,43.276719,-78.426016
15559651,43.30537,-78.404895
15559785,43.28496,-78.391518
15559717,43.294802,-78.402784
15559585,43.319921,-78.398118
15559583,43.317807,-78.393949
15559501,43.333612,-78.363777
15559549,43.329046,-78.362557
15559789,43.293122,-78.372845
15559711,43.305048,-78.384628
15559525,43.332832,-78.349975
15559637,43.295944,-78.353399
15559617,43.306937,-78.339925
15559593,43.321772,-78.337546
15559567,43.322484,-78.309871
15559443,43.34416,-78.277207
15559381,43.367411,-78.256053
15560913,43.365518,-78.250391
15559411,43.357861,-78.241721
15559425,43.347306,-78.225883
15560917,43.332957,-78.267845
15559401,43.358907,-78.226134
15559591,43.343125,-78.371859
15559449,43.356323,-78.387392
15559663,43.320603,-78.458563
15560923,43.324801,-78.47592
15559677,43.301805,-78.540469
15559399,43.365445,-78.391733
15559415,43.364112,-78.428548
15559433,43.353481,-78.445137
15561279,43.331887,-78.475219
15559515,43.342728,-78.466052
15559435,43.352368,-78.45682
15559489,43.342113,-78.453206
15559423,43.350687,-78.429369
15559483,43.349487,-78.47579
15559405,43.366352,-78.487703
15560919,43.352476,-78.499462
15559471,43.33581,-78.506108
15559485,43.340247,-78.516998
15559511,43.331857,-78.52968
15560915,43.352965,-78.523231
15559669,43.30992,-78.551682
15559555,43.327206,-78.519116
15559565,43.329201,-78.511232
15560921,43.33542,-78.497814
15559429,43.361432,-78.529775
15559437,43.354583,-78.562418
15559453,43.349707,-78.568486
15559541,43.337908,-78.575454
15559465,43.349792,-78.577936
15559517,43.340143,-78.565666
15559497,43.344553,-78.554162
15559445,43.359958,-78.559756
15559509,43.345964,-78.597707
15559531,43.327626,-78.614322
15559661,43.317155,-78.633117
15559589,43.327709,-78.603105
15559543,43.337428,-78.58869
15559505,43.346744,-78.607169
15559451,43.353906,-78.608518
15559487,43.347844,-78.621579
15559467,43.348238,-78.653331
15559607,43.332551,-78.662744
15559771,43.297779,-78.659951
15559883,43.270587,-78.644887
15559649,43.313457,-78.675824
15559767,43.291968,-78.681633
15559743,43.300349,-78.695824
15559879,43.268206,-78.660335
15559469,43.341812,-78.644935
15559597,43.324719,-78.643178
15559507,43.340421,-78.688755
15559569,43.325012,-78.69072
15559571,43.328971,-78.706173
15559655,43.312913,-78.705781
15559653,43.318326,-78.701276
15559563,43.332375,-78.67868
15559547,43.331165,-78.719376
15559559,43.330016,-78.716879
15559769,43.285824,-78.715475
15559975,43.2669,-78.724043
15559851,43.277733,-78.72431
