agency,site,date,temp,Latitude,Longitude
MAUSGS,MAUSGS_SEC_45_DL,8/25/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,8/26/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,8/27/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,8/28/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,8/29/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,8/30/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,8/31/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/1/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/2/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/3/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/4/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/5/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/6/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/7/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/8/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/9/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/10/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/11/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/12/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/13/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/14/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/15/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/16/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/17/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/18/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/19/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/20/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/21/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/22/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/23/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/24/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/25/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/26/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/27/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/28/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/29/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,9/30/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/1/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/2/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/3/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/4/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/5/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/6/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/7/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/8/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/9/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/10/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/11/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/12/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/13/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/14/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/15/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/16/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/17/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/18/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/19/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/20/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/21/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/22/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/23/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/24/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/25/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/26/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/27/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/28/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/29/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/30/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,10/31/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/1/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/2/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/3/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/4/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/5/2002,NA,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/6/2002,5.86,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/7/2002,4.368333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/8/2002,4.0625,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/9/2002,5.836666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/10/2002,8.394166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/11/2002,10.5125,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/12/2002,8.639166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/13/2002,8.304166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/14/2002,6.718333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/15/2002,7.141666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/16/2002,4.973333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/17/2002,2.021666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/18/2002,3.8975,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/19/2002,4.435,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/20/2002,4.733333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/21/2002,4.6025,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/22/2002,5.045,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/23/2002,4.1725,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/24/2002,4.3425,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/25/2002,4.5,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/26/2002,4.3425,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/27/2002,2.834166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/28/2002,1.09,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/29/2002,1.408333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,11/30/2002,2.768333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/1/2002,1.949166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/2/2002,1.563333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/3/2002,0.289166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/4/2002,-0.0575,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/5/2002,0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/6/2002,0.7425,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/7/2002,0.030833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/8/2002,0.301666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/9/2002,-0.03,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/10/2002,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/11/2002,0.005,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/12/2002,0.661666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/13/2002,1.74,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/14/2002,2.2925,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/15/2002,2.464166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/16/2002,2.255833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/17/2002,0.420833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/18/2002,-0.005833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/19/2002,0.463333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/20/2002,2.095833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/21/2002,2.186666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/22/2002,2.399166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/23/2002,2.675833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/24/2002,1.858333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/25/2002,0.876666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/26/2002,-0.0575,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/27/2002,0.275,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/28/2002,0.9425,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/29/2002,1.288333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/30/2002,0.915,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,12/31/2002,1.8975,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/1/2003,2.305,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/2/2003,0.059166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/3/2003,0.18,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/4/2003,0.128333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/5/2003,0.9025,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/6/2003,0.515,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/7/2003,0.436666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/8/2003,0.729166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/9/2003,1.913333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/10/2003,1.3,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/11/2003,0.099166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/12/2003,0.283333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/13/2003,0.059166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/14/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/15/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/16/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/17/2003,-0.02,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/18/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/19/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/20/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/21/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/22/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/23/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/24/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/25/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/26/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/27/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/28/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/29/2003,0.005,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/30/2003,0.12,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,1/31/2003,0.3925,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/1/2003,0.943333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/2/2003,1.383333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/3/2003,1.595,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/4/2003,1.2625,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/5/2003,0.168333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/6/2003,0.2625,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/7/2003,0.77,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/8/2003,0.3675,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/9/2003,0.3675,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/10/2003,0.809166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/11/2003,0.526666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/12/2003,0.095833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/13/2003,-0.045,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/14/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/15/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/16/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/17/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/18/2003,0.03,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/19/2003,0.215,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/20/2003,0.703333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/21/2003,1.103333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/22/2003,1.13,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/23/2003,0.449166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/24/2003,0.168333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/25/2003,0.075,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/26/2003,-0.0575,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/27/2003,0.0325,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,2/28/2003,0.2075,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/1/2003,0.741666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/2/2003,0.7125,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/3/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/4/2003,0.115,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/5/2003,0.89,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/6/2003,0.475,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/7/2003,-0.07,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/8/2003,1.070833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/9/2003,1.590833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/10/2003,-0.0175,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/11/2003,0.235833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/12/2003,1.3625,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/13/2003,1.369166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/14/2003,0.781666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/15/2003,1.735833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/16/2003,2.45,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/17/2003,2.461666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/18/2003,1.605833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/19/2003,1.646666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/20/2003,1.673333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/21/2003,1.5125,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/22/2003,1.911666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/23/2003,2.1225,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/24/2003,2.529166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/25/2003,2.8075,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/26/2003,3.018333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/27/2003,3.15,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/28/2003,3.57,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/29/2003,3.923333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/30/2003,3.268333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,3/31/2003,2.976666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/1/2003,2.886666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/2/2003,3.305,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/3/2003,3.441666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/4/2003,2.754166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/5/2003,2.055833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/6/2003,2.729166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/7/2003,2.2025,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/8/2003,2.241666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/9/2003,2.466666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/10/2003,3.515,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/11/2003,2.885833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/12/2003,3.818333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/13/2003,4.434166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/14/2003,4.9275,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/15/2003,6.2625,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/16/2003,7.245833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/17/2003,6.175,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/18/2003,5.59,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/19/2003,6.843333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/20/2003,7.904166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/21/2003,8.574166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/22/2003,8.24,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/23/2003,7.916666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/24/2003,7.078333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/25/2003,8.0325,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/26/2003,8.253333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/27/2003,9.104166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/28/2003,10.34333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/29/2003,11.13,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,4/30/2003,10.69166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/1/2003,10.30583333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/2/2003,12.01,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/3/2003,11.54666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/4/2003,10.93583333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/5/2003,10.60166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/6/2003,9.696666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/7/2003,11.78916667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/8/2003,11.23666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/9/2003,11.71333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/10/2003,11.7875,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/11/2003,11.42833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/12/2003,11.52083333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/13/2003,10.99166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/14/2003,11.54333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/15/2003,12.085,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/16/2003,11.08,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/17/2003,10.66416667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/18/2003,10.61416667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/19/2003,11.52833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/20/2003,12.20333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/21/2003,11.0675,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/22/2003,10.65416667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/23/2003,9.9825,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/24/2003,10.07333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/25/2003,10.97833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/26/2003,11.4025,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/27/2003,12.84666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/28/2003,12.89833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/29/2003,14.07833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/30/2003,14.81833333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,5/31/2003,13.82416667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/1/2003,13.99083333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/2/2003,13.49166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/3/2003,13.1675,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/4/2003,13.22166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/5/2003,13.53,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/6/2003,14.705,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/7/2003,13.98916667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/8/2003,14.38083333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/9/2003,14.16083333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/10/2003,14.665,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/11/2003,14.045,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/12/2003,15.03916667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/13/2003,15.10583333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/14/2003,15.50166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/15/2003,15.87083333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/16/2003,14.53916667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/17/2003,14.15666667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/18/2003,13.51583333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/19/2003,14.42583333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/20/2003,14.55333333,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/21/2003,14.02,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/22/2003,14.1125,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/23/2003,16.76166667,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/24/2003,17.9425,42.434889,-72.673708
MAUSGS,MAUSGS_SEC_45_DL,6/25/2003,17.91666667,42.434889,-72.673708
